threshold,fraud_precision,fraud_recall,fraud_f1,false_positive,false_negative,tn,tp,macro_f1,accuracy
0.05,0.9166666666666666,0.8461538461538461,0.88,10,20,2542,110,0.9370668752444271,0.9888143176733781
0.1,0.9243697478991597,0.8461538461538461,0.8835341365461847,9,20,2543,110,0.9389322686640993,0.9891871737509321
0.15,0.9478260869565217,0.8384615384615385,0.889795918367347,6,21,2546,109,0.9422607253489401,0.9899328859060402
0.2,0.9478260869565217,0.8384615384615385,0.889795918367347,6,21,2546,109,0.9422607253489401,0.9899328859060402
0.25,0.9478260869565217,0.8384615384615385,0.889795918367347,6,21,2546,109,0.9422607253489401,0.9899328859060402
0.3,0.9557522123893806,0.8307692307692308,0.8888888888888888,5,22,2547,108,0.9418082405780122,0.9899328859060402
0.35,0.9557522123893806,0.8307692307692308,0.8888888888888888,5,22,2547,108,0.9418082405780122,0.9899328859060402
0.4,0.9557522123893806,0.8307692307692308,0.8888888888888888,5,22,2547,108,0.9418082405780122,0.9899328859060402
0.45,0.9553571428571429,0.823076923076923,0.8842975206611571,5,23,2547,107,0.9394154530287433,0.9895600298284862
0.5,0.9553571428571429,0.823076923076923,0.8842975206611571,5,23,2547,107,0.9394154530287433,0.9895600298284862
0.55,0.9553571428571429,0.823076923076923,0.8842975206611571,5,23,2547,107,0.9394154530287433,0.9895600298284862
0.6,0.9553571428571429,0.823076923076923,0.8842975206611571,5,23,2547,107,0.9394154530287433,0.9895600298284862
0.65,0.9553571428571429,0.823076923076923,0.8842975206611571,5,23,2547,107,0.9394154530287433,0.9895600298284862
0.7,0.963963963963964,0.823076923076923,0.8879668049792531,4,23,2548,107,0.9413482277873036,0.9899328859060402
0.75,0.9636363636363636,0.8153846153846154,0.8833333333333333,4,24,2548,106,0.9389344262295082,0.9895600298284862
0.8,0.9636363636363636,0.8153846153846154,0.8833333333333333,4,24,2548,106,0.9389344262295082,0.9895600298284862
0.85,0.963302752293578,0.8076923076923077,0.8786610878661087,4,25,2548,105,0.9365012756403714,0.9891871737509321
0.9,0.963302752293578,0.8076923076923077,0.8786610878661087,4,25,2548,105,0.9365012756403714,0.9891871737509321
0.95,0.963302752293578,0.8076923076923077,0.8786610878661087,4,25,2548,105,0.9365012756403714,0.9891871737509321
