Model,Imbalance method,Accuracy,Fraud Precision,Fraud Recall,Fraud F1,Macro F1,ROC-AUC,PR-AUC,Inference time (s),Notes
BERT,Class weight,0.9856661045531198,0.8762886597938144,0.794392523364486,0.8333333333333334,0.9129221732745962,0.976513791751769,0.8775916174919051,11.541391200000362,run=bert_class_weighted; thr=0.8000; best_epoch=3
