threshold,fraud_precision,fraud_recall,fraud_f1,false_positive,false_negative,tn,tp,macro_f1,accuracy
0.05,0.8811881188118812,0.8317757009345794,0.8557692307692307,12,18,2252,89,0.924576278375352,0.9873471109236609
0.1,0.898989898989899,0.8317757009345794,0.8640776699029126,10,18,2254,89,0.9289524151983699,0.9881906368620835
0.15,0.8979591836734694,0.822429906542056,0.8585365853658536,10,19,2254,88,0.9260723482262374,0.9877688738928722
0.2,0.8979591836734694,0.822429906542056,0.8585365853658536,10,19,2254,88,0.9260723482262374,0.9877688738928722
0.25,0.8979591836734694,0.822429906542056,0.8585365853658536,10,19,2254,88,0.9260723482262374,0.9877688738928722
0.3,0.8979591836734694,0.822429906542056,0.8585365853658536,10,19,2254,88,0.9260723482262374,0.9877688738928722
0.35,0.8969072164948454,0.8130841121495327,0.8529411764705882,10,20,2254,87,0.9231651673450341,0.9873471109236609
0.4,0.90625,0.8130841121495327,0.8571428571428571,9,20,2255,87,0.9253768923299657,0.9877688738928722
0.45,0.90625,0.8130841121495327,0.8571428571428571,9,20,2255,87,0.9253768923299657,0.9877688738928722
0.5,0.90625,0.8130841121495327,0.8571428571428571,9,20,2255,87,0.9253768923299657,0.9877688738928722
0.55,0.9157894736842105,0.8130841121495327,0.8613861386138614,8,20,2256,87,0.927609368866402,0.9881906368620835
0.6,0.9148936170212766,0.8037383177570093,0.8557213930348259,8,21,2256,86,0.9246675672507316,0.9877688738928722
0.65,0.9148936170212766,0.8037383177570093,0.8557213930348259,8,21,2256,86,0.9246675672507316,0.9877688738928722
0.7,0.9139784946236559,0.794392523364486,0.85,8,22,2256,85,0.9216974900924703,0.9873471109236609
0.75,0.9139784946236559,0.794392523364486,0.85,8,22,2256,85,0.9216974900924703,0.9873471109236609
0.8,0.9139784946236559,0.794392523364486,0.85,8,22,2256,85,0.9216974900924703,0.9873471109236609
0.85,0.9139784946236559,0.794392523364486,0.85,8,22,2256,85,0.9216974900924703,0.9873471109236609
0.9,0.9120879120879121,0.7757009345794392,0.8383838383838383,8,24,2256,83,0.9156707924313559,0.9865035849852383
0.95,0.9213483146067416,0.7663551401869159,0.8367346938775511,7,25,2257,82,0.9148477692880936,0.9865035849852383
