epoch,train_loss,val_loss,accuracy,legitimate_precision,legitimate_recall,legitimate_f1,fraud_precision,fraud_recall,fraud_f1,macro_f1,weighted_f1,roc_auc,pr_auc,learning_rate,gpu_memory_mb,epoch_duration_sec,best_val_fraud_f1
1,0.17165787062262247,0.11279404923419824,0.9713201180936314,0.9720550300945829,0.9986749116607774,0.9851851851851852,0.9333333333333333,0.3925233644859813,0.5526315789473685,0.7689083820662768,0.9656646302010239,0.9396011525378951,0.7651433553865203,1.7777777777777777e-05,2755.97216796875,195.87360319999425,0.5526315789473685
2,0.05888787161933281,0.0969822361765292,0.9827077182623366,0.990728476821192,0.991166077738516,0.9909472289688673,0.8113207547169812,0.8037383177570093,0.8075117370892019,0.8992294830290346,0.9826690351134795,0.951491859581916,0.8336167271076091,1.3333333333333333e-05,2753.47216796875,194.78527130000293,0.8075117370892019
3,0.02590641246829788,0.1054795967452478,0.9843947701391818,0.9877354358300482,0.9960247349823321,0.9918627666593358,0.8977272727272727,0.7383177570093458,0.8102564102564103,0.901059588457873,0.9836671191961924,0.9474381625441697,0.8503458817988092,8.888888888888888e-06,2753.47216796875,193.45542549999664,0.8102564102564103
4,0.006297243132767087,0.1274849996470765,0.9839730071699705,0.9881578947368421,0.9951413427561837,0.991637323943662,0.8791208791208791,0.7476635514018691,0.8080808080808081,0.899859066012235,0.9833536684407833,0.9518014596611737,0.8197476355624258,4.444444444444444e-06,2753.47216796875,192.94869169999583,0.8102564102564103
5,0.0010990980024020566,0.13359996061397078,0.9839730071699705,0.9885864793678666,0.9946996466431095,0.9916336415675914,0.8709677419354839,0.7570093457943925,0.81,0.9008168207837957,0.983436762762137,0.9502142432548463,0.8398419317473702,0.0,2753.47216796875,192.8138994999972,0.8102564102564103
