epoch,train_loss,val_loss,accuracy,legitimate_precision,legitimate_recall,legitimate_f1,fraud_precision,fraud_recall,fraud_f1,macro_f1,weighted_f1,roc_auc,pr_auc,learning_rate,gpu_memory_mb,epoch_duration_sec,best_val_fraud_f1
1,0.5335847829008611,0.6017932175032031,0.9700548291859975,0.9712075633863343,0.9982332155477032,0.9845349597037683,0.9090909090909091,0.37383177570093457,0.5298013245033113,0.7571681421035398,0.9640134502282521,0.9277682375086688,0.6878970775449976,1.7777777777777777e-05,2761.47265625,193.8417926999973,0.5298013245033113
2,0.28151044268070147,0.40213423850575003,0.9793336145086461,0.9902611775121736,0.9880742049469965,0.9891664824231705,0.7589285714285714,0.794392523364486,0.776255707762557,0.8827110950928638,0.9795581092098911,0.9597416696938674,0.7893198968583673,1.3333333333333333e-05,2761.47265625,193.19827069999883,0.776255707762557
3,0.1402531640652287,0.3907713159700409,0.9831294812315479,0.987719298245614,0.9946996466431095,0.9911971830985915,0.8681318681318682,0.7383177570093458,0.797979797979798,0.8945884905391948,0.9824775457271402,0.9637623427231597,0.8553558366420886,8.888888888888888e-06,2761.47265625,192.93370239999786,0.797979797979798
4,0.056013537904397094,0.4287669967886646,0.9827077182623366,0.989001319841619,0.9929328621908127,0.9909631915362574,0.8367346938775511,0.7663551401869159,0.8,0.8954815957681288,0.9823452828503108,0.963516726660282,0.8238464989840837,4.444444444444444e-06,2761.47265625,192.45198079999682,0.8
5,0.011970477035009752,0.49176041567217615,0.9843947701391818,0.9894505494505494,0.9942579505300353,0.9918484247631637,0.8645833333333334,0.7757009345794392,0.8177339901477833,0.9047912074554735,0.9839908775240893,0.9641379908193257,0.8278583289556997,0.0,2761.47265625,192.25673819999793,0.8177339901477833
