threshold,fraud_precision,fraud_recall,fraud_f1,false_positive,false_negative,tn,tp,macro_f1,accuracy
0.05,0.9042553191489362,0.794392523364486,0.845771144278607,9,22,2255,85,0.9194722270611269,0.9869253479544496
0.1,0.9032258064516129,0.7850467289719626,0.84,9,23,2255,84,0.9164773227653016,0.9865035849852383
0.15,0.9032258064516129,0.7850467289719626,0.84,9,23,2255,84,0.9164773227653016,0.9865035849852383
0.2,0.9130434782608695,0.7850467289719626,0.8442211055276382,8,23,2256,84,0.9186987103689259,0.9869253479544496
0.25,0.9120879120879121,0.7757009345794392,0.8383838383838383,8,24,2256,83,0.9156707924313559,0.9865035849852383
0.3,0.9222222222222223,0.7757009345794392,0.8426395939086294,7,24,2257,83,0.9179094559202112,0.9869253479544496
0.35,0.9222222222222223,0.7757009345794392,0.8426395939086294,7,24,2257,83,0.9179094559202112,0.9869253479544496
0.4,0.9222222222222223,0.7757009345794392,0.8426395939086294,7,24,2257,83,0.9179094559202112,0.9869253479544496
0.45,0.9222222222222223,0.7757009345794392,0.8426395939086294,7,24,2257,83,0.9179094559202112,0.9869253479544496
0.5,0.9325842696629213,0.7757009345794392,0.8469387755102041,6,24,2258,83,0.9201697837075877,0.9873471109236609
0.55,0.9325842696629213,0.7757009345794392,0.8469387755102041,6,24,2258,83,0.9201697837075877,0.9873471109236609
0.6,0.9325842696629213,0.7757009345794392,0.8469387755102041,6,24,2258,83,0.9201697837075877,0.9873471109236609
0.65,0.9318181818181818,0.7663551401869159,0.841025641025641,6,25,2258,82,0.9171039795187585,0.9869253479544496
0.7,0.9318181818181818,0.7663551401869159,0.841025641025641,6,25,2258,82,0.9171039795187585,0.9869253479544496
0.75,0.9318181818181818,0.7663551401869159,0.841025641025641,6,25,2258,82,0.9171039795187585,0.9869253479544496
0.8,0.9318181818181818,0.7663551401869159,0.841025641025641,6,25,2258,82,0.9171039795187585,0.9869253479544496
0.85,0.9318181818181818,0.7663551401869159,0.841025641025641,6,25,2258,82,0.9171039795187585,0.9869253479544496
0.9,0.9318181818181818,0.7663551401869159,0.841025641025641,6,25,2258,82,0.9171039795187585,0.9869253479544496
0.95,0.9318181818181818,0.7663551401869159,0.841025641025641,6,25,2258,82,0.9171039795187585,0.9869253479544496
