threshold,fraud_precision,fraud_recall,fraud_f1,false_positive,false_negative,tn,tp,macro_f1,accuracy
0.05,0.9239130434782609,0.794392523364486,0.8542713567839196,7,22,2257,85,0.9239439548612532,0.9877688738928722
0.1,0.9318181818181818,0.7663551401869159,0.841025641025641,6,25,2258,82,0.9171039795187585,0.9869253479544496
0.15,0.9310344827586207,0.7570093457943925,0.8350515463917526,6,26,2258,81,0.9140077432926221,0.9865035849852383
0.2,0.9310344827586207,0.7570093457943925,0.8350515463917526,6,26,2258,81,0.9140077432926221,0.9865035849852383
0.25,0.9310344827586207,0.7570093457943925,0.8350515463917526,6,26,2258,81,0.9140077432926221,0.9865035849852383
0.3,0.9310344827586207,0.7570093457943925,0.8350515463917526,6,26,2258,81,0.9140077432926221,0.9865035849852383
0.35,0.9310344827586207,0.7570093457943925,0.8350515463917526,6,26,2258,81,0.9140077432926221,0.9865035849852383
0.4,0.9418604651162791,0.7570093457943925,0.8393782383419689,5,26,2259,81,0.9162817768979574,0.9869253479544496
0.45,0.9418604651162791,0.7570093457943925,0.8393782383419689,5,26,2259,81,0.9162817768979574,0.9869253479544496
0.5,0.9418604651162791,0.7570093457943925,0.8393782383419689,5,26,2259,81,0.9162817768979574,0.9869253479544496
0.55,0.9418604651162791,0.7570093457943925,0.8393782383419689,5,26,2259,81,0.9162817768979574,0.9869253479544496
0.6,0.9411764705882353,0.7476635514018691,0.8333333333333334,5,27,2259,80,0.9131501831501831,0.9865035849852383
0.65,0.9411764705882353,0.7476635514018691,0.8333333333333334,5,27,2259,80,0.9131501831501831,0.9865035849852383
0.7,0.9404761904761905,0.7383177570093458,0.8272251308900523,5,28,2259,79,0.9099869886487177,0.986081822016027
0.75,0.9404761904761905,0.7383177570093458,0.8272251308900523,5,28,2259,79,0.9099869886487177,0.986081822016027
0.8,0.9404761904761905,0.7383177570093458,0.8272251308900523,5,28,2259,79,0.9099869886487177,0.986081822016027
0.85,0.9404761904761905,0.7383177570093458,0.8272251308900523,5,28,2259,79,0.9099869886487177,0.986081822016027
0.9,0.9397590361445783,0.7289719626168224,0.8210526315789474,5,29,2259,78,0.9067916936453613,0.9856600590468156
0.95,0.9397590361445783,0.7289719626168224,0.8210526315789474,5,29,2259,78,0.9067916936453613,0.9856600590468156
