threshold,fraud_precision,fraud_recall,fraud_f1,false_positive,false_negative,tn,tp,macro_f1,accuracy
0.65,0.9333333333333333,0.8115942028985508,0.8682170542635659,4,13,1358,56,0.9309983917494192,0.9881201956673655
0.66,0.9333333333333333,0.8115942028985508,0.8682170542635659,4,13,1358,56,0.9309983917494192,0.9881201956673655
0.67,0.9322033898305084,0.7971014492753623,0.859375,4,14,1358,55,0.9263956199707388,0.9874213836477987
0.68,0.9322033898305084,0.7971014492753623,0.859375,4,14,1358,55,0.9263956199707388,0.9874213836477987
0.69,0.9322033898305084,0.7971014492753623,0.859375,4,14,1358,55,0.9263956199707388,0.9874213836477987
0.7,0.9322033898305084,0.7971014492753623,0.859375,4,14,1358,55,0.9263956199707388,0.9874213836477987
0.71,0.9322033898305084,0.7971014492753623,0.859375,4,14,1358,55,0.9263956199707388,0.9874213836477987
0.72,0.9322033898305084,0.7971014492753623,0.859375,4,14,1358,55,0.9263956199707388,0.9874213836477987
0.73,0.9322033898305084,0.7971014492753623,0.859375,4,14,1358,55,0.9263956199707388,0.9874213836477987
0.74,0.9322033898305084,0.7971014492753623,0.859375,4,14,1358,55,0.9263956199707388,0.9874213836477987
0.75,0.9322033898305084,0.7971014492753623,0.859375,4,14,1358,55,0.9263956199707388,0.9874213836477987
0.76,0.9322033898305084,0.7971014492753623,0.859375,4,14,1358,55,0.9263956199707388,0.9874213836477987
0.77,0.9322033898305084,0.7971014492753623,0.859375,4,14,1358,55,0.9263956199707388,0.9874213836477987
0.78,0.9322033898305084,0.7971014492753623,0.859375,4,14,1358,55,0.9263956199707388,0.9874213836477987
0.79,0.9322033898305084,0.7971014492753623,0.859375,4,14,1358,55,0.9263956199707388,0.9874213836477987
0.8,0.9322033898305084,0.7971014492753623,0.859375,4,14,1358,55,0.9263956199707388,0.9874213836477987
0.81,0.9322033898305084,0.7971014492753623,0.859375,4,14,1358,55,0.9263956199707388,0.9874213836477987
0.82,0.9322033898305084,0.7971014492753623,0.859375,4,14,1358,55,0.9263956199707388,0.9874213836477987
0.83,0.9322033898305084,0.7971014492753623,0.859375,4,14,1358,55,0.9263956199707388,0.9874213836477987
0.84,0.9322033898305084,0.7971014492753623,0.859375,4,14,1358,55,0.9263956199707388,0.9874213836477987
0.85,0.9322033898305084,0.7971014492753623,0.859375,4,14,1358,55,0.9263956199707388,0.9874213836477987
0.86,0.9322033898305084,0.7971014492753623,0.859375,4,14,1358,55,0.9263956199707388,0.9874213836477987
0.87,0.9322033898305084,0.7971014492753623,0.859375,4,14,1358,55,0.9263956199707388,0.9874213836477987
0.88,0.9322033898305084,0.7971014492753623,0.859375,4,14,1358,55,0.9263956199707388,0.9874213836477987
0.89,0.9482758620689655,0.7971014492753623,0.8661417322834646,3,14,1359,55,0.9299630050814032,0.9881201956673655
0.9,0.9482758620689655,0.7971014492753623,0.8661417322834646,3,14,1359,55,0.9299630050814032,0.9881201956673655
0.91,0.9482758620689655,0.7971014492753623,0.8661417322834646,3,14,1359,55,0.9299630050814032,0.9881201956673655
0.92,0.9482758620689655,0.7971014492753623,0.8661417322834646,3,14,1359,55,0.9299630050814032,0.9881201956673655
0.93,0.9482758620689655,0.7971014492753623,0.8661417322834646,3,14,1359,55,0.9299630050814032,0.9881201956673655
0.94,0.9482758620689655,0.7971014492753623,0.8661417322834646,3,14,1359,55,0.9299630050814032,0.9881201956673655
0.95,0.9482758620689655,0.7971014492753623,0.8661417322834646,3,14,1359,55,0.9299630050814032,0.9881201956673655
0.96,0.9482758620689655,0.7971014492753623,0.8661417322834646,3,14,1359,55,0.9299630050814032,0.9881201956673655
0.97,0.9482758620689655,0.7971014492753623,0.8661417322834646,3,14,1359,55,0.9299630050814032,0.9881201956673655
0.98,0.9482758620689655,0.7971014492753623,0.8661417322834646,3,14,1359,55,0.9299630050814032,0.9881201956673655
0.99,0.9482758620689655,0.7971014492753623,0.8661417322834646,3,14,1359,55,0.9299630050814032,0.9881201956673655
