threshold,fraud_precision,fraud_recall,fraud_f1,false_positive,false_negative,tn,tp,macro_f1,accuracy
0.05,0.9051724137931034,0.8076923076923077,0.8536585365853658,11,25,2541,105,0.9233122694650159,0.9865771812080537
0.1,0.9043478260869565,0.8,0.8489795918367347,11,26,2541,104,0.9208758088115105,0.9862043251304996
0.15,0.9043478260869565,0.8,0.8489795918367347,11,26,2541,104,0.9208758088115105,0.9862043251304996
0.2,0.9122807017543859,0.8,0.8524590163934426,10,26,2542,104,0.9227138831967212,0.9865771812080537
0.25,0.9122807017543859,0.8,0.8524590163934426,10,26,2542,104,0.9227138831967212,0.9865771812080537
0.3,0.9122807017543859,0.8,0.8524590163934426,10,26,2542,104,0.9227138831967212,0.9865771812080537
0.35,0.9122807017543859,0.8,0.8524590163934426,10,26,2542,104,0.9227138831967212,0.9865771812080537
0.4,0.9122807017543859,0.8,0.8524590163934426,10,26,2542,104,0.9227138831967212,0.9865771812080537
0.45,0.911504424778761,0.7923076923076923,0.8477366255144033,10,27,2542,103,0.920255737088387,0.9862043251304996
0.5,0.911504424778761,0.7923076923076923,0.8477366255144033,10,27,2542,103,0.920255737088387,0.9862043251304996
0.55,0.9107142857142857,0.7846153846153846,0.8429752066115702,10,28,2542,102,0.917778114824723,0.9858314690529456
0.6,0.9107142857142857,0.7846153846153846,0.8429752066115702,10,28,2542,102,0.917778114824723,0.9858314690529456
0.65,0.9107142857142857,0.7846153846153846,0.8429752066115702,10,28,2542,102,0.917778114824723,0.9858314690529456
0.7,0.9107142857142857,0.7846153846153846,0.8429752066115702,10,28,2542,102,0.917778114824723,0.9858314690529456
0.75,0.9107142857142857,0.7846153846153846,0.8429752066115702,10,28,2542,102,0.917778114824723,0.9858314690529456
0.8,0.9107142857142857,0.7846153846153846,0.8429752066115702,10,28,2542,102,0.917778114824723,0.9858314690529456
0.85,0.9099099099099099,0.7769230769230769,0.8381742738589212,10,29,2542,101,0.9152807734705498,0.9854586129753915
0.9,0.9099099099099099,0.7769230769230769,0.8381742738589212,10,29,2542,101,0.9152807734705498,0.9854586129753915
0.95,0.9090909090909091,0.7692307692307693,0.8333333333333334,10,30,2542,100,0.9127634660421546,0.9850857568978374
