threshold,fraud_precision,fraud_recall,fraud_f1,false_positive,false_negative,tn,tp,macro_f1,accuracy
0.05,0.8529411764705882,0.8130841121495327,0.8325358851674641,15,20,2249,87,0.9124073646000568,0.9852382960776044
0.1,0.8585858585858586,0.794392523364486,0.8252427184466019,14,22,2250,85,0.9086531052550471,0.9848165331083931
0.15,0.875,0.7850467289719626,0.8275862068965517,12,23,2252,84,0.9099376286740966,0.9852382960776044
0.2,0.875,0.7850467289719626,0.8275862068965517,12,23,2252,84,0.9099376286740966,0.9852382960776044
0.25,0.875,0.7850467289719626,0.8275862068965517,12,23,2252,84,0.9099376286740966,0.9852382960776044
0.3,0.8842105263157894,0.7850467289719626,0.8316831683168316,11,23,2253,84,0.9120970907663453,0.9856600590468156
0.35,0.8936170212765957,0.7850467289719626,0.835820895522388,10,23,2254,84,0.9142768868715221,0.986081822016027
0.4,0.8936170212765957,0.7850467289719626,0.835820895522388,10,23,2254,84,0.9142768868715221,0.986081822016027
0.45,0.8936170212765957,0.7850467289719626,0.835820895522388,10,23,2254,84,0.9142768868715221,0.986081822016027
0.5,0.8936170212765957,0.7850467289719626,0.835820895522388,10,23,2254,84,0.9142768868715221,0.986081822016027
0.55,0.8936170212765957,0.7850467289719626,0.835820895522388,10,23,2254,84,0.9142768868715221,0.986081822016027
0.6,0.8936170212765957,0.7850467289719626,0.835820895522388,10,23,2254,84,0.9142768868715221,0.986081822016027
0.65,0.8936170212765957,0.7850467289719626,0.835820895522388,10,23,2254,84,0.9142768868715221,0.986081822016027
0.7,0.8936170212765957,0.7850467289719626,0.835820895522388,10,23,2254,84,0.9142768868715221,0.986081822016027
0.75,0.8936170212765957,0.7850467289719626,0.835820895522388,10,23,2254,84,0.9142768868715221,0.986081822016027
0.8,0.8936170212765957,0.7850467289719626,0.835820895522388,10,23,2254,84,0.9142768868715221,0.986081822016027
0.85,0.9032258064516129,0.7850467289719626,0.84,9,23,2255,84,0.9164773227653016,0.9865035849852383
0.9,0.9032258064516129,0.7850467289719626,0.84,9,23,2255,84,0.9164773227653016,0.9865035849852383
0.95,0.9032258064516129,0.7850467289719626,0.84,9,23,2255,84,0.9164773227653016,0.9865035849852383
