threshold,fraud_precision,fraud_recall,fraud_f1,false_positive,false_negative,tn,tp,macro_f1,accuracy
0.05,0.8907563025210085,0.8153846153846154,0.8514056224899599,13,24,2539,106,0.9220859979507473,0.9862043251304996
0.1,0.8974358974358975,0.8076923076923077,0.8502024291497976,12,25,2540,105,0.9214858149266674,0.9862043251304996
0.15,0.9130434782608695,0.8076923076923077,0.8571428571428571,10,25,2542,105,0.9251527921189964,0.9869500372856077
0.2,0.9130434782608695,0.8076923076923077,0.8571428571428571,10,25,2542,105,0.9251527921189964,0.9869500372856077
0.25,0.9130434782608695,0.8076923076923077,0.8571428571428571,10,25,2542,105,0.9251527921189964,0.9869500372856077
0.3,0.9130434782608695,0.8076923076923077,0.8571428571428571,10,25,2542,105,0.9251527921189964,0.9869500372856077
0.35,0.9210526315789473,0.8076923076923077,0.860655737704918,9,25,2543,105,0.927007556352459,0.9873228933631618
0.4,0.9292035398230089,0.8076923076923077,0.8641975308641975,8,25,2544,105,0.928876738484237,0.9876957494407159
0.45,0.9292035398230089,0.8076923076923077,0.8641975308641975,8,25,2544,105,0.928876738484237,0.9876957494407159
0.5,0.9292035398230089,0.8076923076923077,0.8641975308641975,8,25,2544,105,0.928876738484237,0.9876957494407159
0.55,0.9375,0.8076923076923077,0.8677685950413223,7,25,2545,105,0.9307605177471352,0.9880686055182699
0.6,0.9375,0.8076923076923077,0.8677685950413223,7,25,2545,105,0.9307605177471352,0.9880686055182699
0.65,0.9375,0.8076923076923077,0.8677685950413223,7,25,2545,105,0.9307605177471352,0.9880686055182699
0.7,0.9375,0.8076923076923077,0.8677685950413223,7,25,2545,105,0.9307605177471352,0.9880686055182699
0.75,0.9375,0.8076923076923077,0.8677685950413223,7,25,2545,105,0.9307605177471352,0.9880686055182699
0.8,0.9459459459459459,0.8076923076923077,0.8713692946058091,6,25,2546,105,0.9326590763483857,0.988441461595824
0.85,0.9459459459459459,0.8076923076923077,0.8713692946058091,6,25,2546,105,0.9326590763483857,0.988441461595824
0.9,0.9459459459459459,0.8076923076923077,0.8713692946058091,6,25,2546,105,0.9326590763483857,0.988441461595824
0.95,0.9454545454545454,0.8,0.8666666666666667,6,26,2546,104,0.9302107728337237,0.9880686055182699
