weight_svm,weight_bert,threshold,pr_auc,roc_auc,fraud_precision,fraud_recall,fraud_f1,confusion_matrix
0.15000000000000002,0.85,0.41000000000000003,0.8599738852870242,0.9570522770053829,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.15000000000000002,0.85,0.42000000000000004,0.8599738852870242,0.9570522770053829,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.15000000000000002,0.85,0.43,0.8599738852870242,0.9570522770053829,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.15000000000000002,0.85,0.44,0.8599738852870242,0.9570522770053829,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.15000000000000002,0.85,0.45,0.8599738852870242,0.9570522770053829,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.15000000000000002,0.85,0.46,0.8599738852870242,0.9570522770053829,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.15000000000000002,0.85,0.47000000000000003,0.8599738852870242,0.9570522770053829,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.15000000000000002,0.85,0.48000000000000004,0.8599738852870242,0.9570522770053829,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.15000000000000002,0.85,0.49,0.8599738852870242,0.9570522770053829,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.15000000000000002,0.85,0.5,0.8599738852870242,0.9570522770053829,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.15000000000000002,0.85,0.51,0.8599738852870242,0.9570522770053829,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.15000000000000002,0.85,0.52,0.8599738852870242,0.9570522770053829,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.15000000000000002,0.85,0.53,0.8599738852870242,0.9570522770053829,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.15000000000000002,0.85,0.54,0.8599738852870242,0.9570522770053829,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.15000000000000002,0.85,0.55,0.8599738852870242,0.9570522770053829,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.15000000000000002,0.85,0.56,0.8599738852870242,0.9570522770053829,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.15000000000000002,0.85,0.5700000000000001,0.8599738852870242,0.9570522770053829,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.15000000000000002,0.85,0.5800000000000001,0.8599738852870242,0.9570522770053829,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.15000000000000002,0.85,0.59,0.8599738852870242,0.9570522770053829,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.15000000000000002,0.85,0.6,0.8599738852870242,0.9570522770053829,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.15000000000000002,0.85,0.61,0.8599738852870242,0.9570522770053829,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.15000000000000002,0.85,0.62,0.8599738852870242,0.9570522770053829,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.15000000000000002,0.85,0.63,0.8599738852870242,0.9570522770053829,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.15000000000000002,0.85,0.64,0.8599738852870242,0.9570522770053829,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.15000000000000002,0.85,0.65,0.8599738852870242,0.9570522770053829,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.15000000000000002,0.85,0.66,0.8599738852870242,0.9570522770053829,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.15000000000000002,0.85,0.67,0.8599738852870242,0.9570522770053829,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.30000000000000004,0.7,0.33,0.8598437290324139,0.9553391565668241,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.30000000000000004,0.7,0.34,0.8598437290324139,0.9553391565668241,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.30000000000000004,0.7,0.35000000000000003,0.8598437290324139,0.9553391565668241,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.30000000000000004,0.7,0.36000000000000004,0.8598437290324139,0.9553391565668241,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.30000000000000004,0.7,0.37,0.8598437290324139,0.9553391565668241,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.30000000000000004,0.7,0.38,0.8598437290324139,0.9553391565668241,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.30000000000000004,0.7,0.39,0.8598437290324139,0.9553391565668241,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.30000000000000004,0.7,0.4,0.8598437290324139,0.9553391565668241,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.30000000000000004,0.7,0.41000000000000003,0.8598437290324139,0.9553391565668241,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.30000000000000004,0.7,0.42000000000000004,0.8598437290324139,0.9553391565668241,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.30000000000000004,0.7,0.43,0.8598437290324139,0.9553391565668241,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.30000000000000004,0.7,0.44,0.8598437290324139,0.9553391565668241,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.30000000000000004,0.7,0.45,0.8598437290324139,0.9553391565668241,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.30000000000000004,0.7,0.46,0.8598437290324139,0.9553391565668241,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.30000000000000004,0.7,0.47000000000000003,0.8598437290324139,0.9553391565668241,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.30000000000000004,0.7,0.48000000000000004,0.8598437290324139,0.9553391565668241,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.30000000000000004,0.7,0.49,0.8598437290324139,0.9553391565668241,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.30000000000000004,0.7,0.5,0.8598437290324139,0.9553391565668241,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.30000000000000004,0.7,0.51,0.8598437290324139,0.9553391565668241,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.30000000000000004,0.7,0.52,0.8598437290324139,0.9553391565668241,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.30000000000000004,0.7,0.53,0.8598437290324139,0.9553391565668241,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.30000000000000004,0.7,0.54,0.8598437290324139,0.9553391565668241,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.30000000000000004,0.7,0.55,0.8598437290324139,0.9553391565668241,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.30000000000000004,0.7,0.56,0.8598437290324139,0.9553391565668241,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.30000000000000004,0.7,0.5700000000000001,0.8598437290324139,0.9553391565668241,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.30000000000000004,0.7,0.5800000000000001,0.8598437290324139,0.9553391565668241,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.30000000000000004,0.7,0.59,0.8598437290324139,0.9553391565668241,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.35000000000000003,0.6499999999999999,0.37,0.8596133878392408,0.9549635084706581,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.35000000000000003,0.6499999999999999,0.38,0.8596133878392408,0.9549635084706581,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.35000000000000003,0.6499999999999999,0.39,0.8596133878392408,0.9549635084706581,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.35000000000000003,0.6499999999999999,0.4,0.8596133878392408,0.9549635084706581,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.35000000000000003,0.6499999999999999,0.41000000000000003,0.8596133878392408,0.9549635084706581,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.35000000000000003,0.6499999999999999,0.42000000000000004,0.8596133878392408,0.9549635084706581,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.35000000000000003,0.6499999999999999,0.43,0.8596133878392408,0.9549635084706581,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.35000000000000003,0.6499999999999999,0.44,0.8596133878392408,0.9549635084706581,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.35000000000000003,0.6499999999999999,0.45,0.8596133878392408,0.9549635084706581,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.35000000000000003,0.6499999999999999,0.46,0.8596133878392408,0.9549635084706581,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.35000000000000003,0.6499999999999999,0.47000000000000003,0.8596133878392408,0.9549635084706581,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.35000000000000003,0.6499999999999999,0.48000000000000004,0.8596133878392408,0.9549635084706581,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.35000000000000003,0.6499999999999999,0.49,0.8596133878392408,0.9549635084706581,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.35000000000000003,0.6499999999999999,0.5,0.8596133878392408,0.9549635084706581,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.35000000000000003,0.6499999999999999,0.51,0.8596133878392408,0.9549635084706581,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.35000000000000003,0.6499999999999999,0.52,0.8596133878392408,0.9549635084706581,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.35000000000000003,0.6499999999999999,0.53,0.8596133878392408,0.9549635084706581,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.35000000000000003,0.6499999999999999,0.54,0.8596133878392408,0.9549635084706581,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.35000000000000003,0.6499999999999999,0.55,0.8596133878392408,0.9549635084706581,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.2,0.8,0.27,0.8595928812339823,0.9563133648162213,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.2,0.8,0.28,0.8595928812339823,0.9563133648162213,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.2,0.8,0.29000000000000004,0.8595928812339823,0.9563133648162213,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.2,0.8,0.3,0.8595928812339823,0.9563133648162213,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.2,0.8,0.31,0.8595928812339823,0.9563133648162213,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.2,0.8,0.32,0.8595928812339823,0.9563133648162213,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.2,0.8,0.33,0.8595928812339823,0.9563133648162213,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.2,0.8,0.34,0.8595928812339823,0.9563133648162213,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.2,0.8,0.35000000000000003,0.8595928812339823,0.9563133648162213,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.2,0.8,0.36000000000000004,0.8595928812339823,0.9563133648162213,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.2,0.8,0.37,0.8595928812339823,0.9563133648162213,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.2,0.8,0.38,0.8595928812339823,0.9563133648162213,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.2,0.8,0.39,0.8595928812339823,0.9563133648162213,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.2,0.8,0.4,0.8595928812339823,0.9563133648162213,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.2,0.8,0.41000000000000003,0.8595928812339823,0.9563133648162213,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.2,0.8,0.42000000000000004,0.8595928812339823,0.9563133648162213,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.2,0.8,0.43,0.8595928812339823,0.9563133648162213,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.2,0.8,0.44,0.8595928812339823,0.9563133648162213,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.2,0.8,0.45,0.8595928812339823,0.9563133648162213,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.2,0.8,0.46,0.8595928812339823,0.9563133648162213,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.2,0.8,0.47000000000000003,0.8595928812339823,0.9563133648162213,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.2,0.8,0.48000000000000004,0.8595928812339823,0.9563133648162213,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.2,0.8,0.49,0.8595928812339823,0.9563133648162213,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.2,0.8,0.5,0.8595928812339823,0.9563133648162213,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.2,0.8,0.51,0.8595928812339823,0.9563133648162213,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.2,0.8,0.52,0.8595928812339823,0.9563133648162213,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.2,0.8,0.53,0.8595928812339823,0.9563133648162213,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.2,0.8,0.54,0.8595928812339823,0.9563133648162213,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.2,0.8,0.55,0.8595928812339823,0.9563133648162213,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.2,0.8,0.56,0.8595928812339823,0.9563133648162213,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.2,0.8,0.5700000000000001,0.8595928812339823,0.9563133648162213,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.2,0.8,0.5800000000000001,0.8595928812339823,0.9563133648162213,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.2,0.8,0.59,0.8595928812339823,0.9563133648162213,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.2,0.8,0.6,0.8595928812339823,0.9563133648162213,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.2,0.8,0.61,0.8595928812339823,0.9563133648162213,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.2,0.8,0.62,0.8595928812339823,0.9563133648162213,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.2,0.8,0.63,0.8595928812339823,0.9563133648162213,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.2,0.8,0.64,0.8595928812339823,0.9563133648162213,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.2,0.8,0.65,0.8595928812339823,0.9563133648162213,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.2,0.8,0.66,0.8595928812339823,0.9563133648162213,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.4,0.6,0.4,0.85954274625519,0.9545961163766058,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.4,0.6,0.41000000000000003,0.85954274625519,0.9545961163766058,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.4,0.6,0.42000000000000004,0.85954274625519,0.9545961163766058,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.4,0.6,0.43,0.85954274625519,0.9545961163766058,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.4,0.6,0.44,0.85954274625519,0.9545961163766058,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.4,0.6,0.45,0.85954274625519,0.9545961163766058,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.4,0.6,0.46,0.85954274625519,0.9545961163766058,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.4,0.6,0.47000000000000003,0.85954274625519,0.9545961163766058,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.4,0.6,0.48000000000000004,0.85954274625519,0.9545961163766058,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.4,0.6,0.49,0.85954274625519,0.9545961163766058,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.4,0.6,0.5,0.85954274625519,0.9545961163766058,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.4,0.6,0.51,0.85954274625519,0.9545961163766058,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.25,0.75,0.3,0.8594854262863598,0.9558221326904659,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.25,0.75,0.31,0.8594854262863598,0.9558221326904659,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.25,0.75,0.32,0.8594854262863598,0.9558221326904659,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.25,0.75,0.33,0.8594854262863598,0.9558221326904659,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.25,0.75,0.34,0.8594854262863598,0.9558221326904659,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.25,0.75,0.35000000000000003,0.8594854262863598,0.9558221326904659,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.25,0.75,0.36000000000000004,0.8594854262863598,0.9558221326904659,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.25,0.75,0.37,0.8594854262863598,0.9558221326904659,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.25,0.75,0.38,0.8594854262863598,0.9558221326904659,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.25,0.75,0.39,0.8594854262863598,0.9558221326904659,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.25,0.75,0.4,0.8594854262863598,0.9558221326904659,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.25,0.75,0.41000000000000003,0.8594854262863598,0.9558221326904659,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.25,0.75,0.42000000000000004,0.8594854262863598,0.9558221326904659,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.25,0.75,0.43,0.8594854262863598,0.9558221326904659,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.25,0.75,0.44,0.8594854262863598,0.9558221326904659,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.25,0.75,0.45,0.8594854262863598,0.9558221326904659,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.25,0.75,0.46,0.8594854262863598,0.9558221326904659,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
0.25,0.75,0.47000000000000003,0.8594854262863598,0.9558221326904659,0.8645833333333334,0.7757009345794392,0.8177339901477833,"{'tn': 2251, 'fp': 13, 'fn': 24, 'tp': 83}"
