Model,Imbalance method,Accuracy,Fraud Precision,Fraud Recall,Fraud F1,Macro F1,ROC-AUC,PR-AUC,Inference time (s),Notes
BERT,Class weight,0.9876700680272109,0.9333333333333333,0.7850467289719626,0.8527918781725888,0.9231787214248788,0.9592885540037048,0.8612970295457387,11.772727999999915,run=bert_class_weighted; thr=0.2500; best_epoch=5
