threshold,fraud_precision,fraud_recall,fraud_f1,false_positive,false_negative,tn,tp,macro_f1,accuracy
0.05,0.7659574468085106,0.8307692307692308,0.7970479704797048,33,22,2519,108,0.8931244172052952,0.9794929157345265
0.1,0.8045112781954887,0.823076923076923,0.8136882129277566,26,23,2526,107,0.9020411266559976,0.9817300521998509
0.15,0.8174603174603174,0.7923076923076923,0.8046875,23,27,2529,103,0.897449466523101,0.9813571961222968
0.2,0.8442622950819673,0.7923076923076923,0.8174603174603174,19,27,2533,103,0.9042309412027723,0.9828486204325131
0.25,0.85,0.7846153846153846,0.816,18,28,2534,102,0.9035025420414549,0.9828486204325131
0.3,0.8632478632478633,0.7769230769230769,0.8178137651821862,16,29,2536,101,0.9045097749108117,0.9832214765100671
0.35,0.8771929824561403,0.7692307692307693,0.819672131147541,14,30,2538,100,0.9055391905737705,0.9835943325876212
0.4,0.8928571428571429,0.7692307692307693,0.8264462809917356,12,30,2540,100,0.909123179543115,0.9843400447427293
0.45,0.8928571428571429,0.7692307692307693,0.8264462809917356,12,30,2540,100,0.909123179543115,0.9843400447427293
0.5,0.9345794392523364,0.7692307692307693,0.8438818565400844,7,30,2545,100,0.9183325803082711,0.9862043251304996
0.55,0.9339622641509434,0.7615384615384615,0.8389830508474576,7,31,2545,99,0.9157863772178005,0.9858314690529456
0.6,0.9339622641509434,0.7615384615384615,0.8389830508474576,7,31,2545,99,0.9157863772178005,0.9858314690529456
0.65,0.9339622641509434,0.7615384615384615,0.8389830508474576,7,31,2545,99,0.9157863772178005,0.9858314690529456
0.7,0.9333333333333333,0.7538461538461538,0.8340425531914893,7,32,2545,98,0.9132193658919038,0.9854586129753915
0.75,0.941747572815534,0.7461538461538462,0.8326180257510729,6,33,2546,97,0.9125085841092141,0.9854586129753915
0.8,0.9504950495049505,0.7384615384615385,0.8311688311688312,5,34,2547,96,0.9117854676007804,0.9854586129753915
0.85,0.9693877551020408,0.7307692307692307,0.8333333333333334,3,35,2549,95,0.9129672897196262,0.9858314690529456
0.9,0.979381443298969,0.7307692307692307,0.8370044052863436,2,35,2550,95,0.9149008789133684,0.9862043251304996
0.95,0.9893617021276596,0.7153846153846154,0.8303571428571429,1,37,2551,93,0.9114820733740967,0.9858314690529456
