Model,Imbalance method,Accuracy,Fraud Precision,Fraud Recall,Fraud F1,Macro F1,ROC-AUC,PR-AUC,Inference time (s),Notes
BERT,Class weight,0.9827077182623366,0.8586956521739131,0.7383177570093458,0.7939698492462312,0.892472487907289,0.9670337835606485,0.8381486478103789,11.3240638999996,run=bert_class_weighted; thr=0.0500; best_epoch=4
