threshold,fraud_precision,fraud_recall,fraud_f1,false_positive,false_negative,tn,tp,macro_f1,accuracy
0.05,0.9159663865546218,0.8384615384615385,0.8755020080321285,10,21,2542,109,0.9347207009857612,0.988441461595824
0.1,0.9316239316239316,0.8384615384615385,0.8825910931174089,8,21,2544,109,0.9384618549425231,0.9891871737509321
0.15,0.9396551724137931,0.8384615384615385,0.8861788617886179,7,21,2545,109,0.9403539873616791,0.9895600298284862
0.2,0.9396551724137931,0.8384615384615385,0.8861788617886179,7,21,2545,109,0.9403539873616791,0.9895600298284862
0.25,0.9396551724137931,0.8384615384615385,0.8861788617886179,7,21,2545,109,0.9403539873616791,0.9895600298284862
0.3,0.9396551724137931,0.8384615384615385,0.8861788617886179,7,21,2545,109,0.9403539873616791,0.9895600298284862
0.35,0.9396551724137931,0.8384615384615385,0.8861788617886179,7,21,2545,109,0.9403539873616791,0.9895600298284862
0.4,0.9396551724137931,0.8384615384615385,0.8861788617886179,7,21,2545,109,0.9403539873616791,0.9895600298284862
0.45,0.9396551724137931,0.8384615384615385,0.8861788617886179,7,21,2545,109,0.9403539873616791,0.9895600298284862
0.5,0.9396551724137931,0.8384615384615385,0.8861788617886179,7,21,2545,109,0.9403539873616791,0.9895600298284862
0.55,0.9478260869565217,0.8384615384615385,0.889795918367347,6,21,2546,109,0.9422607253489401,0.9899328859060402
0.6,0.9478260869565217,0.8384615384615385,0.889795918367347,6,21,2546,109,0.9422607253489401,0.9899328859060402
0.65,0.956140350877193,0.8384615384615385,0.8934426229508197,5,21,2547,109,0.9441822489754098,0.9903057419835943
0.7,0.956140350877193,0.8384615384615385,0.8934426229508197,5,21,2547,109,0.9441822489754098,0.9903057419835943
0.75,0.956140350877193,0.8384615384615385,0.8934426229508197,5,21,2547,109,0.9441822489754098,0.9903057419835943
0.8,0.956140350877193,0.8384615384615385,0.8934426229508197,5,21,2547,109,0.9441822489754098,0.9903057419835943
0.85,0.9557522123893806,0.8307692307692308,0.8888888888888888,5,22,2547,108,0.9418082405780122,0.9899328859060402
0.9,0.9557522123893806,0.8307692307692308,0.8888888888888888,5,22,2547,108,0.9418082405780122,0.9899328859060402
0.95,0.963963963963964,0.823076923076923,0.8879668049792531,4,23,2548,107,0.9413482277873036,0.9899328859060402
