threshold,fraud_precision,fraud_recall,fraud_f1,false_positive,false_negative,tn,tp,macro_f1,accuracy
0.05,0.9145299145299145,0.823076923076923,0.8663967611336032,10,23,2542,107,0.9299738349345952,0.9876957494407159
0.1,0.9304347826086956,0.823076923076923,0.8734693877551021,8,23,2544,107,0.9337067587339682,0.988441461595824
0.15,0.9385964912280702,0.823076923076923,0.8770491803278688,7,23,2545,107,0.9355949026639344,0.9888143176733781
0.2,0.9385964912280702,0.823076923076923,0.8770491803278688,7,23,2545,107,0.9355949026639344,0.9888143176733781
0.25,0.9385964912280702,0.823076923076923,0.8770491803278688,7,23,2545,107,0.9355949026639344,0.9888143176733781
0.3,0.9385964912280702,0.823076923076923,0.8770491803278688,7,23,2545,107,0.9355949026639344,0.9888143176733781
0.35,0.9385964912280702,0.823076923076923,0.8770491803278688,7,23,2545,107,0.9355949026639344,0.9888143176733781
0.4,0.9385964912280702,0.823076923076923,0.8770491803278688,7,23,2545,107,0.9355949026639344,0.9888143176733781
0.45,0.9385964912280702,0.823076923076923,0.8770491803278688,7,23,2545,107,0.9355949026639344,0.9888143176733781
0.5,0.9385964912280702,0.823076923076923,0.8770491803278688,7,23,2545,107,0.9355949026639344,0.9888143176733781
0.55,0.9385964912280702,0.823076923076923,0.8770491803278688,7,23,2545,107,0.9355949026639344,0.9888143176733781
0.6,0.9385964912280702,0.823076923076923,0.8770491803278688,7,23,2545,107,0.9355949026639344,0.9888143176733781
0.65,0.9385964912280702,0.823076923076923,0.8770491803278688,7,23,2545,107,0.9355949026639344,0.9888143176733781
0.7,0.9385964912280702,0.823076923076923,0.8770491803278688,7,23,2545,107,0.9355949026639344,0.9888143176733781
0.75,0.9469026548672567,0.823076923076923,0.8806584362139918,6,23,2546,107,0.937497739880087,0.9891871737509321
0.8,0.9464285714285714,0.8153846153846154,0.8760330578512396,6,24,2546,106,0.9350879853879392,0.9888143176733781
0.85,0.9464285714285714,0.8153846153846154,0.8760330578512396,6,24,2546,106,0.9350879853879392,0.9888143176733781
0.9,0.9464285714285714,0.8153846153846154,0.8760330578512396,6,24,2546,106,0.9350879853879392,0.9888143176733781
0.95,0.954954954954955,0.8153846153846154,0.8796680497925311,5,24,2547,106,0.9370036520678446,0.9891871737509321
